TABLEU,C1_AGE,C1_RANKING,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_HANDNESS,C2_WEAPON,WINNER
32,23,488,0.0,2.0,29,260,0.0,2.0,0.0
32,16,562,1.0,2.0,22,360,0.0,2.0,1.0
16,29,50,1.0,2.0,32,492,0.0,1.0,0.0
16,35,364,0.0,2.0,18,473,0.0,2.0,0.0
16,32,114,1.0,2.0,30,85,0.0,2.0,1.0
16,30,160,0.0,2.0,29,466,0.0,2.0,0.0
16,14,476,0.0,2.0,32,164,0.0,2.0,1.0
16,22,156,0.0,2.0,28,498,0.0,2.0,0.0
16,23,488,0.0,2.0,22,360,0.0,2.0,1.0
8,29,50,1.0,2.0,35,364,0.0,2.0,0.0
8,30,85,0.0,2.0,30,160,0.0,2.0,0.0
8,19,363,0.0,2.0,32,164,0.0,2.0,1.0
8,22,156,0.0,2.0,22,360,0.0,2.0,0.0
4,29,50,1.0,2.0,30,85,0.0,2.0,0.0
4,32,164,0.0,2.0,22,156,0.0,2.0,1.0
2,29,50,1.0,2.0,22,156,0.0,2.0,0.0
32,29,1,0.0,1.0,29,29,0.0,1.0,0.0
32,22,35,1.0,1.0,28,13,0.0,1.0,1.0
32,35,7,1.0,1.0,25,63,0.0,1.0,0.0
32,18,92,1.0,1.0,37,14,1.0,1.0,1.0
32,26,4,0.0,1.0,27,26,1.0,1.0,0.0
32,27,61,0.0,1.0,28,48,0.0,1.0,0.0
32,21,28,1.0,1.0,35,2,0.0,1.0,1.0
32,26,12,1.0,1.0,22,82,0.0,1.0,0.0
32,31,50,0.0,1.0,21,24,0.0,1.0,1.0
32,21,15,1.0,1.0,28,174,0.0,1.0,0.0
32,24,19,0.0,1.0,26,5,0.0,1.0,1.0
32,29,30,1.0,1.0,25,33,1.0,1.0,1.0
32,25,20,0.0,1.0,33,6,0.0,1.0,1.0
32,20,72,0.0,1.0,31,96,0.0,1.0,0.0
32,30,39,0.0,1.0,25,3,1.0,1.0,1.0
16,29,1,0.0,1.0,28,13,0.0,1.0,1.0
16,35,7,1.0,1.0,37,14,1.0,1.0,0.0
16,26,4,0.0,1.0,27,61,0.0,1.0,1.0
16,29,18,1.0,1.0,35,2,0.0,1.0,1.0
16,26,12,1.0,1.0,21,24,0.0,1.0,0.0
16,21,15,1.0,1.0,26,5,0.0,1.0,1.0
16,25,33,1.0,1.0,33,6,0.0,1.0,0.0
16,20,72,0.0,1.0,25,3,1.0,1.0,1.0
8,28,13,0.0,1.0,35,7,1.0,1.0,1.0
8,27,61,0.0,1.0,35,2,0.0,1.0,1.0
8,26,12,1.0,1.0,26,5,0.0,1.0,1.0
8,25,33,1.0,1.0,25,3,1.0,1.0,1.0
4,35,7,1.0,1.0,35,2,0.0,1.0,1.0
4,26,5,0.0,1.0,25,3,1.0,1.0,0.0
2,35,2,0.0,1.0,26,5,0.0,1.0,0.0
32,29,2,0.0,0.0,26,12,0.0,0.0,1.0
32,21,15,0.0,0.0,28,19,0.0,0.0,1.0
32,28,13,0.0,0.0,28,37,0.0,0.0,1.0
32,25,120,0.0,0.0,25,6,0.0,0.0,1.0
32,24,7,1.0,0.0,29,59,0.0,0.0,0.0
32,20,35,0.0,0.0,35,3,0.0,0.0,0.0
32,28,16,0.0,0.0,26,30,0.0,0.0,0.0
32,30,113,1.0,0.0,25,94,1.0,0.0,1.0
32,23,1,1.0,0.0,23,115,0.0,0.0,0.0
32,27,56,1.0,0.0,34,20,0.0,0.0,1.0
32,31,11,1.0,0.0,22,60,0.0,0.0,0.0
32,32,14,1.0,0.0,29,9,0.0,0.0,0.0
32,36,17,0.0,0.0,24,39,0.0,0.0,0.0
32,32,32,0.0,0.0,33,10,0.0,0.0,0.0
32,25,21,0.0,0.0,35,51,0.0,0.0,0.0
32,40,29,0.0,0.0,22,5,0.0,0.0,1.0
16,26,12,0.0,0.0,28,19,0.0,0.0,0.0
16,28,37,0.0,0.0,25,6,0.0,0.0,1.0
16,24,7,1.0,0.0,20,35,0.0,0.0,1.0
16,28,16,0.0,0.0,25,94,1.0,0.0,0.0
16,23,1,1.0,0.0,34,20,0.0,0.0,0.0
16,31,11,1.0,0.0,32,14,1.0,0.0,1.0
16,36,17,0.0,0.0,32,32,0.0,0.0,0.0
16,25,21,0.0,0.0,22,5,0.0,0.0,1.0
8,26,12,0.0,0.0,25,6,0.0,0.0,0.0
8,20,35,0.0,0.0,28,16,0.0,0.0,1.0
8,23,1,1.0,0.0,32,14,1.0,0.0,1.0
8,36,17,0.0,0.0,22,5,0.0,0.0,1.0
4,26,12,0.0,0.0,28,16,0.0,0.0,0.0
4,32,14,1.0,0.0,22,5,0.0,0.0,0.0
2,26,12,0.0,0.0,32,14,1.0,0.0,0.0
32,28,1,0.0,1.0,28,41,0.0,1.0,0.0
32,24,40,1.0,1.0,22,64,0.0,1.0,1.0
32,17,48,0.0,1.0,30,28,1.0,1.0,0.0
32,29,37,0.0,1.0,30,67,1.0,2.0,0.0
32,26,95,1.0,1.0,29,13,0.0,1.0,1.0
32,19,6,1.0,1.0,24,78,0.0,1.0,0.0
32,35,27,0.0,1.0,27,7,0.0,1.0,0.0
32,23,116,0.0,1.0,24,34,0.0,1.0,1.0
32,30,44,0.0,1.0,21,18,0.0,1.0,1.0
32,23,8,1.0,1.0,24,45,0.0,1.0,0.0
32,29,68,0.0,1.0,24,10,0.0,1.0,1.0
32,22,93,1.0,1.0,26,53,0.0,1.0,1.0
32,23,55,0.0,1.0,21,17,0.0,1.0,1.0
32,22,24,1.0,1.0,22,35,0.0,1.0,0.0
32,29,31,1.0,1.0,26,2,0.0,1.0,1.0
16,28,1,0.0,1.0,22,64,0.0,1.0,0.0
16,29,37,0.0,1.0,29,13,0.0,1.0,0.0
16,19,6,1.0,1.0,35,27,0.0,1.0,0.0
16,24,34,0.0,1.0,21,18,0.0,1.0,0.0
16,23,8,1.0,1.0,24,10,0.0,1.0,0.0
16,26,53,0.0,1.0,21,17,0.0,1.0,1.0
16,22,24,1.0,1.0,26,2,0.0,1.0,1.0
8,29,37,0.0,1.0,19,6,1.0,1.0,0.0
8,24,34,0.0,1.0,23,8,1.0,1.0,1.0
8,21,17,0.0,1.0,26,2,0.0,1.0,0.0
4,28,1,0.0,1.0,29,37,0.0,1.0,0.0
4,23,8,1.0,1.0,21,17,0.0,1.0,1.0
2,28,1,0.0,1.0,21,17,0.0,1.0,0.0
32,34,97,0.0,1.0,21,405,0.0,1.0,0.0
32,21,332,0.0,1.0,16,384,0.0,1.0,1.0
32,23,257,0.0,1.0,26,300,1.0,1.0,0.0
32,30,168,0.0,1.0,24,275,0.0,1.0,0.0
32,23,166,0.0,1.0,25,251,0.0,1.0,0.0
32,21,154,0.0,1.0,18,189,0.0,1.0,0.0
32,17,376,0.0,1.0,27,192,0.0,1.0,0.0
32,17,9999999,0.0,1.0,25,61,0.0,1.0,1.0
32,27,57,0.0,1.0,17,367,0.0,1.0,0.0
32,27,65,1.0,1.0,24,395,0.0,1.0,0.0
32,24,327,0.0,1.0,20,179,0.0,1.0,1.0
32,19,349,0.0,1.0,28,86,0.0,1.0,1.0
32,32,82,1.0,1.0,19,213,0.0,1.0,1.0
32,19,9999999,0.0,1.0,21,98,0.0,1.0,1.0
32,19,9999999,0.0,1.0,22,103,1.0,1.0,1.0
16,34,97,0.0,1.0,16,384,0.0,1.0,0.0
16,23,257,0.0,1.0,30,168,0.0,1.0,1.0
16,23,166,0.0,1.0,21,154,0.0,1.0,1.0
16,17,376,0.0,1.0,25,61,0.0,1.0,1.0
16,27,57,0.0,1.0,27,65,1.0,1.0,1.0
16,20,179,0.0,1.0,28,86,0.0,1.0,1.0
16,19,213,0.0,1.0,21,98,0.0,1.0,1.0
16,22,133,0.0,1.0,22,103,1.0,1.0,1.0
8,34,97,0.0,1.0,30,168,0.0,1.0,0.0
8,21,154,0.0,1.0,25,61,0.0,1.0,1.0
8,27,65,1.0,1.0,28,86,0.0,1.0,1.0
8,21,98,0.0,1.0,22,103,1.0,1.0,1.0
4,34,97,0.0,1.0,25,61,0.0,1.0,0.0
4,28,86,0.0,1.0,22,103,1.0,1.0,1.0
2,34,97,0.0,1.0,22,103,1.0,1.0,1.0
32,30,31,0.0,1.0,28,170,0.0,1.0,0.0
32,19,106,1.0,1.0,20,386,0.0,1.0,1.0
32,31,153,0.0,1.0,23,117,0.0,1.0,0.0
32,18,301,0.0,1.0,23,399,1.0,1.0,0.0
32,29,182,0.0,1.0,35,221,1.0,1.0,1.0
32,26,97,0.0,1.0,33,141,1.0,1.0,0.0
32,18,86,1.0,1.0,19,76,0.0,1.0,1.0
32,22,749,0.0,1.0,23,648,0.0,1.0,1.0
32,21,326,0.0,1.0,25,667,1.0,1.0,1.0
32,17,9999999,0.0,1.0,35,69,0.0,1.0,1.0
32,24,469,0.0,1.0,24,303,0.0,1.0,1.0
32,20,220,0.0,1.0,28,155,0.0,1.0,1.0
32,19,275,0.0,1.0,33,369,0.0,1.0,0.0
32,18,378,0.0,1.0,27,9999999,0.0,1.0,1.0
16,30,31,0.0,1.0,22,203,0.0,1.0,0.0
16,28,168,0.0,1.0,20,386,0.0,1.0,0.0
16,31,153,0.0,1.0,18,301,0.0,1.0,0.0
16,35,221,1.0,1.0,26,97,0.0,1.0,1.0
16,19,76,0.0,1.0,23,648,0.0,1.0,1.0
16,25,667,1.0,1.0,35,69,0.0,1.0,1.0
16,24,303,0.0,1.0,28,155,0.0,1.0,1.0
16,19,275,0.0,1.0,27,9999999,0.0,1.0,0.0
8,30,31,0.0,1.0,28,168,0.0,1.0,0.0
8,31,153,0.0,1.0,26,97,0.0,1.0,0.0
8,23,648,0.0,1.0,35,69,0.0,1.0,0.0
8,28,155,0.0,1.0,19,275,0.0,1.0,1.0
4,30,31,0.0,1.0,31,153,0.0,1.0,0.0
4,23,648,0.0,1.0,19,275,0.0,1.0,1.0
2,30,31,0.0,1.0,19,275,0.0,1.0,0.0
32,28,12,1.0,0.0,33,2,0.0,0.0,1.0
32,25,53,0.0,0.0,21,22,0.0,0.0,0.0
32,29,23,0.0,0.0,19,86,0.0,0.0,1.0
32,22,97,0.0,0.0,28,34,0.0,0.0,1.0
32,30,17,0.0,0.0,19,128,0.0,0.0,0.0
32,25,54,0.0,0.0,30,8,1.0,0.0,1.0
32,30,9,1.0,0.0,21,7,0.0,0.0,1.0
32,23,127,1.0,0.0,29,4,0.0,0.0,1.0
32,30,5,0.0,0.0,20,101,0.0,0.0,0.0
32,23,76,1.0,0.0,17,16,0.0,0.0,1.0
32,25,6,1.0,0.0,21,21,1.0,0.0,0.0
32,33,29,1.0,0.0,22,11,0.0,0.0,0.0
32,28,92,0.0,0.0,19,26,0.0,0.0,1.0
32,28,43,0.0,0.0,29,20,0.0,1.0,0.0
32,29,89,0.0,0.0,30,38,1.0,0.0,1.0
32,22,13,0.0,0.0,23,3,0.0,0.0,1.0
16,33,2,0.0,0.0,25,53,0.0,0.0,0.0
16,19,86,0.0,0.0,28,34,0.0,0.0,1.0
16,30,17,0.0,0.0,30,8,1.0,0.0,1.0
16,21,7,0.0,0.0,29,4,0.0,0.0,1.0
16,30,5,0.0,0.0,17,16,0.0,0.0,1.0
16,25,6,1.0,0.0,33,29,1.0,0.0,1.0
16,19,26,0.0,0.0,28,43,0.0,0.0,0.0
16,30,38,1.0,0.0,23,3,0.0,0.0,1.0
8,33,2,0.0,0.0,28,34,0.0,0.0,0.0
8,30,8,1.0,0.0,29,4,0.0,0.0,0.0
8,17,16,0.0,0.0,33,29,1.0,0.0,1.0
8,19,26,0.0,0.0,23,3,0.0,0.0,1.0
4,33,2,0.0,0.0,30,8,1.0,0.0,0.0
4,33,29,1.0,0.0,23,3,0.0,0.0,1.0
2,33,2,0.0,0.0,23,3,0.0,0.0,0.0
32,29,2,0.0,0.0,28,37,0.0,0.0,0.0
32,32,14,1.0,0.0,28,19,0.0,0.0,0.0
32,36,17,0.0,0.0,26,36,0.0,0.0,0.0
32,26,12,0.0,0.0,25,6,0.0,0.0,0.0
32,24,7,1.0,0.0,20,35,0.0,0.0,0.0
32,29,59,0.0,0.0,28,13,0.0,0.0,1.0
32,28,16,0.0,0.0,21,43,0.0,0.0,0.0
32,30,27,0.0,0.0,25,8,0.0,0.0,1.0
32,23,1,1.0,0.0,23,55,0.0,0.0,0.0
32,30,38,0.0,0.0,31,11,1.0,0.0,1.0
32,33,10,0.0,0.0,25,23,0.0,0.0,0.0
32,25,31,0.0,0.0,22,5,0.0,0.0,1.0
32,29,9,0.0,0.0,22,48,0.0,0.0,1.0
32,25,21,0.0,0.0,35,51,0.0,0.0,0.0
32,27,22,0.0,0.0,34,20,0.0,0.0,1.0
32,26,30,0.0,0.0,28,4,0.0,0.0,1.0
16,29,2,0.0,0.0,32,14,1.0,0.0,0.0
16,36,17,0.0,0.0,26,12,0.0,0.0,0.0
16,24,7,1.0,0.0,28,13,0.0,0.0,0.0
16,28,16,0.0,0.0,25,8,0.0,0.0,0.0
16,23,1,1.0,0.0,31,11,1.0,0.0,0.0
16,33,10,0.0,0.0,22,5,0.0,0.0,1.0
16,22,48,0.0,0.0,25,21,0.0,0.0,1.0
16,34,20,0.0,0.0,28,4,0.0,0.0,0.0
8,29,2,0.0,0.0,36,17,0.0,0.0,0.0
8,24,7,1.0,0.0,28,16,0.0,0.0,0.0
8,23,1,1.0,0.0,22,5,0.0,0.0,1.0
8,25,21,0.0,0.0,34,20,0.0,0.0,1.0
4,29,2,0.0,0.0,24,7,1.0,0.0,1.0
4,22,5,0.0,0.0,34,20,0.0,0.0,0.0
2,24,7,1.0,0.0,22,5,0.0,0.0,1.0
32,27,51,0.0,2.0,27,34,0.0,2.0,1.0
32,24,105,0.0,2.0,24,71,1.0,2.0,1.0
32,25,57,1.0,2.0,35,19,0.0,2.0,1.0
32,24,30,1.0,2.0,17,52,1.0,2.0,0.0
32,21,111,0.0,2.0,33,4,1.0,2.0,0.0
32,21,9,0.0,2.0,19,46,1.0,2.0,0.0
32,21,165,0.0,2.0,38,10,0.0,2.0,1.0
32,25,14,0.0,2.0,29,32,0.0,2.0,0.0
32,34,18,0.0,2.0,34,122,0.0,2.0,0.0
32,34,72,0.0,2.0,26,74,0.0,2.0,1.0
32,30,77,1.0,2.0,22,12,0.0,2.0,1.0
32,23,75,1.0,2.0,33,144,0.0,2.0,0.0
32,30,180,0.0,2.0,31,40,0.0,2.0,1.0
32,31,16,0.0,2.0,38,2,0.0,2.0,1.0
16,27,34,0.0,2.0,24,71,1.0,2.0,1.0
16,35,19,0.0,2.0,27,17,0.0,2.0,0.0
16,24,30,1.0,2.0,21,111,0.0,2.0,0.0
16,21,9,0.0,2.0,38,10,0.0,2.0,1.0
16,34,18,0.0,2.0,26,74,0.0,2.0,0.0
16,22,12,0.0,2.0,23,75,1.0,2.0,0.0
16,31,40,0.0,2.0,38,2,0.0,2.0,1.0
8,24,71,1.0,2.0,35,19,0.0,2.0,1.0
8,24,30,1.0,2.0,38,10,0.0,2.0,1.0
8,25,14,0.0,2.0,34,18,0.0,2.0,1.0
8,22,12,0.0,2.0,38,2,0.0,2.0,1.0
4,35,19,0.0,2.0,38,10,0.0,2.0,1.0
4,34,18,0.0,2.0,38,2,0.0,2.0,1.0
2,38,10,0.0,2.0,38,2,0.0,2.0,0.0
32,25,36,1.0,1.0,25,21,0.0,1.0,1.0
32,28,62,0.0,1.0,29,9,0.0,1.0,0.0
32,37,14,1.0,1.0,22,35,1.0,1.0,0.0
32,18,80,0.0,1.0,35,7,1.0,1.0,1.0
32,24,8,0.0,1.0,24,133,0.0,1.0,0.0
32,27,11,0.0,1.0,30,10,0.0,1.0,1.0
32,21,24,0.0,1.0,24,19,0.0,1.0,1.0
32,25,20,0.0,1.0,35,2,0.0,1.0,0.0
32,25,3,1.0,1.0,25,22,0.0,1.0,0.0
32,21,47,0.0,1.0,33,6,0.0,1.0,1.0
32,33,27,0.0,1.0,23,34,0.0,1.0,0.0
32,28,44,0.0,1.0,18,195,0.0,1.0,0.0
32,29,30,1.0,1.0,32,16,1.0,1.0,1.0
32,23,154,0.0,1.0,21,15,1.0,1.0,1.0
32,28,13,0.0,1.0,31,50,0.0,1.0,0.0
32,19,37,0.0,1.0,29,1,0.0,1.0,1.0
16,25,21,0.0,1.0,28,62,0.0,1.0,0.0
16,37,14,1.0,1.0,35,7,1.0,1.0,1.0
16,24,8,0.0,1.0,30,10,0.0,1.0,0.0
16,24,19,0.0,1.0,25,20,0.0,1.0,1.0
16,25,3,1.0,1.0,33,6,0.0,1.0,1.0
16,33,27,0.0,1.0,28,44,0.0,1.0,0.0
16,32,16,1.0,1.0,21,15,1.0,1.0,0.0
16,28,13,0.0,1.0,29,1,0.0,1.0,1.0
8,25,21,0.0,1.0,35,7,1.0,1.0,0.0
8,24,8,0.0,1.0,25,20,0.0,1.0,1.0
8,33,6,0.0,1.0,33,27,0.0,1.0,0.0
8,32,16,1.0,1.0,29,1,0.0,1.0,1.0
4,25,21,0.0,1.0,25,20,0.0,1.0,0.0
4,33,6,0.0,1.0,29,1,0.0,1.0,1.0
2,25,21,0.0,1.0,29,1,0.0,1.0,0.0
32,36,3,1.0,2.0,17,40,0.0,2.0,0.0
32,24,7,1.0,2.0,25,162,0.0,2.0,0.0
32,33,25,0.0,2.0,26,4,1.0,2.0,1.0
32,27,135,0.0,2.0,28,86,0.0,2.0,1.0
32,19,49,0.0,2.0,29,13,0.0,2.0,1.0
32,28,8,0.0,2.0,25,34,0.0,2.0,0.0
32,17,42,0.0,2.0,31,5,0.0,2.0,0.0
32,27,23,0.0,2.0,28,17,0.0,2.0,1.0
32,25,21,1.0,2.0,30,14,1.0,2.0,0.0
32,26,15,0.0,2.0,25,26,1.0,2.0,0.0
32,23,48,0.0,2.0,33,6,1.0,2.0,0.0
32,23,44,1.0,2.0,24,57,0.0,2.0,1.0
32,26,152,0.0,2.0,27,16,0.0,2.0,1.0
32,27,24,1.0,2.0,23,10,0.0,2.0,1.0
32,21,67,1.0,2.0,24,58,1.0,2.0,1.0
16,24,7,1.0,2.0,26,4,1.0,2.0,1.0
16,28,86,0.0,2.0,29,13,0.0,2.0,1.0
16,28,8,0.0,2.0,17,42,0.0,2.0,0.0
16,28,17,0.0,2.0,25,21,1.0,2.0,0.0
16,26,15,0.0,2.0,23,48,0.0,2.0,0.0
16,24,57,0.0,2.0,27,16,0.0,2.0,1.0
16,23,10,0.0,2.0,24,58,1.0,2.0,0.0
8,36,3,1.0,2.0,26,4,1.0,2.0,1.0
8,29,13,0.0,2.0,28,8,0.0,2.0,1.0
8,28,17,0.0,2.0,26,15,0.0,2.0,0.0
8,27,16,0.0,2.0,23,10,0.0,2.0,0.0
4,26,4,1.0,2.0,28,8,0.0,2.0,0.0
4,28,17,0.0,2.0,27,16,0.0,2.0,0.0
2,26,4,1.0,2.0,28,17,0.0,2.0,0.0
32,28,535,1.0,0.0,23,337,0.0,0.0,0.0
32,29,78,0.0,0.0,24,314,0.0,0.0,0.0
32,28,85,0.0,0.0,21,553,0.0,0.0,0.0
32,19,369,0.0,0.0,28,255,0.0,0.0,1.0
32,23,9999999,1.0,0.0,23,306,0.0,0.0,1.0
32,22,341,0.0,0.0,23,460,0.0,0.0,1.0
32,22,139,0.0,0.0,26,326,0.0,0.0,0.0
32,26,379,0.0,0.0,24,173,0.0,0.0,0.0
32,18,443,0.0,0.0,20,304,0.0,0.0,0.0
32,18,315,0.0,0.0,22,318,0.0,0.0,0.0
32,17,157,0.0,0.0,32,334,0.0,0.0,0.0
32,31,564,0.0,0.0,19,305,0.0,0.0,0.0
32,19,130,0.0,0.0,20,62,0.0,0.0,0.0
32,16,406,1.0,0.0,33,9999999,1.0,0.0,1.0
32,21,53,0.0,0.0,32,446,0.0,0.0,0.0
32,16,372,0.0,0.0,22,605,0.0,0.0,1.0
16,28,535,1.0,0.0,29,78,0.0,0.0,0.0
16,28,85,0.0,0.0,28,255,0.0,0.0,0.0
16,23,306,0.0,0.0,23,460,0.0,0.0,0.0
16,22,139,0.0,0.0,26,379,0.0,0.0,0.0
16,18,443,0.0,0.0,18,315,0.0,0.0,1.0
16,17,157,0.0,0.0,31,564,0.0,0.0,1.0
16,19,130,0.0,0.0,33,9999999,1.0,0.0,0.0
16,21,53,0.0,0.0,22,605,0.0,0.0,0.0
8,28,535,1.0,0.0,28,85,0.0,0.0,0.0
8,23,306,0.0,0.0,22,139,0.0,0.0,1.0
8,18,315,0.0,0.0,31,564,0.0,0.0,1.0
8,19,130,0.0,0.0,21,53,0.0,0.0,1.0
4,28,535,1.0,0.0,22,139,0.0,0.0,1.0
4,31,564,0.0,0.0,21,53,0.0,0.0,1.0
2,22,139,0.0,0.0,21,53,0.0,0.0,1.0
32,26,43,0.0,2.0,25,394,0.0,2.0,0.0
32,32,368,0.0,2.0,25,100,1.0,2.0,1.0
32,23,147,0.0,2.0,15,348,0.0,2.0,0.0
32,18,567,0.0,2.0,22,379,0.0,2.0,0.0
32,17,40,0.0,2.0,24,363,0.0,2.0,0.0
32,20,256,0.0,2.0,24,428,0.0,2.0,0.0
32,23,550,0.0,2.0,22,426,0.0,2.0,1.0
32,32,521,0.0,2.0,23,48,0.0,2.0,1.0
32,23,69,0.0,2.0,39,519,0.0,2.0,0.0
32,30,773,0.0,2.0,28,142,0.0,2.0,1.0
32,20,369,0.0,2.0,38,487,0.0,2.0,0.0
32,18,259,0.0,2.0,24,57,0.0,2.0,1.0
32,17,340,0.0,2.0,18,516,0.0,2.0,0.0
32,37,441,0.0,2.0,20,325,0.0,2.0,1.0
32,23,95,1.0,2.0,17,581,0.0,2.0,0.0
16,26,43,0.0,2.0,25,100,1.0,2.0,0.0
16,23,147,0.0,2.0,18,567,0.0,2.0,0.0
16,17,40,0.0,2.0,20,256,0.0,2.0,0.0
16,22,426,0.0,2.0,23,48,0.0,2.0,1.0
16,23,69,0.0,2.0,28,142,0.0,2.0,0.0
16,20,369,0.0,2.0,24,57,0.0,2.0,1.0
16,17,340,0.0,2.0,20,325,0.0,2.0,1.0
8,26,43,0.0,2.0,23,147,0.0,2.0,0.0
8,17,40,0.0,2.0,23,48,0.0,2.0,0.0
8,23,69,0.0,2.0,24,57,0.0,2.0,0.0
8,20,325,0.0,2.0,23,95,1.0,2.0,1.0
4,26,43,0.0,2.0,17,40,0.0,2.0,1.0
4,23,69,0.0,2.0,23,95,1.0,2.0,1.0
2,17,40,0.0,2.0,23,95,1.0,2.0,0.0
32,27,116,0.0,2.0,35,9999999,0.0,2.0,0.0
32,60,848,0.0,2.0,30,85,0.0,2.0,1.0
32,42,935,0.0,2.0,26,749,0.0,2.0,1.0
32,25,539,0.0,2.0,33,694,0.0,2.0,0.0
32,41,9999999,0.0,2.0,25,147,1.0,2.0,1.0
32,40,9999999,1.0,2.0,22,670,0.0,2.0,0.0
32,48,666,0.0,2.0,26,153,0.0,2.0,1.0
32,27,20,0.0,1.0,18,9999999,0.0,2.0,0.0
32,24,265,0.0,2.0,26,689,0.0,2.0,0.0
32,21,162,0.0,2.0,17,662,0.0,2.0,0.0
32,46,552,1.0,2.0,38,397,0.0,2.0,1.0
32,21,333,0.0,2.0,19,9999999,0.0,2.0,0.0
32,20,9999999,0.0,2.0,25,980,0.0,2.0,1.0
32,29,919,0.0,2.0,21,427,0.0,2.0,0.0
16,27,116,0.0,2.0,30,85,0.0,2.0,0.0
16,20,356,0.0,2.0,26,749,0.0,2.0,0.0
16,25,539,0.0,2.0,25,147,1.0,2.0,0.0
16,40,9999999,1.0,2.0,26,153,0.0,2.0,0.0
16,27,20,0.0,1.0,24,265,0.0,2.0,0.0
16,21,162,0.0,2.0,38,397,0.0,2.0,0.0
16,21,333,0.0,2.0,25,980,0.0,2.0,1.0
8,27,116,0.0,2.0,20,356,0.0,2.0,1.0
8,25,539,0.0,2.0,40,9999999,1.0,2.0,1.0
8,27,20,0.0,1.0,21,162,0.0,2.0,0.0
4,20,356,0.0,2.0,40,9999999,1.0,2.0,1.0
2,40,9999999,1.0,2.0,27,20,0.0,1.0,0.0
32,34,9999999,0.0,0.0,22,286,0.0,0.0,1.0
32,19,9999999,0.0,0.0,19,229,0.0,0.0,1.0
32,18,9999999,0.0,0.0,38,311,0.0,0.0,0.0
32,30,9999999,0.0,0.0,22,230,0.0,0.0,0.0
32,30,359,0.0,0.0,19,382,0.0,0.0,1.0
32,21,336,0.0,0.0,32,377,0.0,0.0,1.0
16,20,421,0.0,0.0,22,286,0.0,0.0,0.0
16,29,326,0.0,0.0,25,60,0.0,0.0,1.0
16,20,291,0.0,0.0,19,229,0.0,0.0,1.0
16,18,9999999,0.0,0.0,19,9999999,0.0,0.0,1.0
16,28,34,0.0,0.0,30,9999999,0.0,0.0,0.0
16,23,197,0.0,0.0,31,100,0.0,0.0,1.0
16,26,125,0.0,1.0,19,382,0.0,0.0,1.0
16,32,377,0.0,0.0,27,9999999,0.0,0.0,1.0
8,20,421,0.0,0.0,25,60,0.0,0.0,1.0
8,19,229,0.0,0.0,19,9999999,0.0,0.0,0.0
8,28,34,0.0,0.0,31,100,0.0,0.0,1.0
8,19,382,0.0,0.0,27,9999999,0.0,0.0,0.0
4,25,60,0.0,0.0,19,229,0.0,0.0,0.0
4,31,100,0.0,0.0,19,382,0.0,0.0,1.0
2,25,60,0.0,0.0,19,382,0.0,0.0,1.0
32,28,1,0.0,1.0,17,48,0.0,1.0,0.0
32,26,50,0.0,1.0,22,24,1.0,1.0,1.0
32,24,10,0.0,1.0,24,40,1.0,1.0,0.0
32,24,123,0.0,1.0,23,55,0.0,1.0,1.0
32,28,20,1.0,1.0,24,9,0.0,1.0,0.0
32,21,18,0.0,1.0,19,81,0.0,1.0,0.0
32,22,93,1.0,1.0,24,3,0.0,1.0,1.0
32,27,57,0.0,1.0,23,100,0.0,1.0,1.0
32,21,66,0.0,1.0,34,16,1.0,1.0,1.0
32,23,8,1.0,1.0,24,30,0.0,1.0,0.0
32,26,33,0.0,1.0,27,7,0.0,1.0,1.0
32,30,67,1.0,2.0,30,28,1.0,1.0,0.0
32,29,26,0.0,1.0,29,13,0.0,1.0,0.0
32,19,6,1.0,1.0,31,46,0.0,1.0,0.0
32,21,77,0.0,1.0,26,2,0.0,1.0,1.0
16,28,1,0.0,1.0,22,24,1.0,1.0,0.0
16,24,10,0.0,1.0,23,55,0.0,1.0,0.0
16,24,34,0.0,1.0,28,20,1.0,1.0,1.0
16,21,18,0.0,1.0,24,3,0.0,1.0,1.0
16,23,100,0.0,1.0,34,16,1.0,1.0,1.0
16,23,8,1.0,1.0,27,7,0.0,1.0,1.0
16,30,67,1.0,2.0,29,26,0.0,1.0,0.0
16,19,6,1.0,1.0,26,2,0.0,1.0,0.0
8,28,1,0.0,1.0,24,10,0.0,1.0,0.0
8,28,20,1.0,1.0,24,3,0.0,1.0,1.0
8,34,16,1.0,1.0,27,7,0.0,1.0,0.0
8,30,67,1.0,2.0,19,6,1.0,1.0,1.0
4,28,1,0.0,1.0,24,3,0.0,1.0,0.0
4,34,16,1.0,1.0,19,6,1.0,1.0,0.0
2,28,1,0.0,1.0,34,16,1.0,1.0,0.0
32,17,160,0.0,1.0,16,119,0.0,1.0,0.0
32,16,9999999,0.0,1.0,17,85,1.0,1.0,1.0
32,17,399,0.0,1.0,17,307,0.0,1.0,1.0
32,17,390,0.0,1.0,16,513,1.0,1.0,1.0
32,17,9999999,1.0,1.0,17,9999999,0.0,1.0,0.0
32,16,9999999,1.0,1.0,17,204,0.0,1.0,1.0
32,17,359,1.0,1.0,17,9999999,0.0,1.0,0.0
32,16,515,1.0,1.0,17,372,0.0,1.0,1.0
32,17,9999999,1.0,1.0,17,287,0.0,1.0,1.0
32,16,9999999,0.0,1.0,17,51,0.0,1.0,1.0
